0.444473478118,190
0.782583444332,1
0.625174700248,5
0.479667231637,10
0.42566350202,20
0.382257569847,148
0.557531477776,190
0.485027857508,18
0.47626793405,27
0.426839150199,62
0.474220525759,24
0.710884470524,4
0.576291144929,6
0.530559049677,9
0.438314107272,59
0.652712164241,4
0.472757589033,20
0.42737644444,36
0.410710996631,42
0.363977319866,115
0.359624527159,131
0.345219201458,169
0.340789423938,183
0.664898245766,12
0.447906707195,87
0.730183647122,2
0.598397868939,8
0.591904510485,9
0.531996563797,17
0.479620618923,44
0.397374262483,161
0.67225065976,4
0.399305649765,182
0.620802777159,4
0.545948149007,9
0.505516145913,10
0.43270626226,34
0.42511885609,39
0.421129351651,42
0.408435427394,62
0.406562567345,67
0.397391042673,81
0.629429984454,1
0.475344699265,7
0.463799546736,9
0.432097873461,20
0.420346060632,28
0.375283556458,69
0.348137921023,157
0.614642042959,5
0.380663871994,123
0.376497334002,139
0.511718363597,11
0.462846298413,25
0.71737815873,93
0.710878060778,141
0.710619575453,144
0.804510879977,2
0.66403493676,17
0.478350334589,68
0.468998627218,78
0.414058870202,195
0.507256065633,12
0.375687803816,80
0.776241767017,3
0.59623767691,15
0.530885209742,113
0.451131176843,5
0.424797169371,7
0.41836315848,11
0.36629845918,135
0.61375162362,1
0.531517126226,2
0.363240946769,73
0.740501088538,1
0.702417253432,2
0.56153069352,6
0.557994250315,7
0.538178244899,8
0.479814555904,31
0.47579337882,33
0.475430199955,35
0.413726312968,153
0.565587775135,6
0.377517077874,57
0.36612608707,75
0.365040987448,79
0.68838130388,3
0.621069052183,11
0.479151743633,46
0.424556830745,13
0.3588411069,107
0.577083510459,4
0.569098191358,6
0.55357285216,7
0.454119122673,47
0.432201134599,90
0.420580606974,126
0.41345083834,165
0.559633565734,5
0.528276917235,8
0.491462132629,15
0.487972384329,17
0.452830494322,39
0.429498810262,83
0.665762164583,2
0.642285673465,9
0.761044089915,1
0.746984074725,2
0.713515403761,4
0.688383676496,7
0.683872517783,8
0.676122744135,9
0.503987339101,153
0.503646942037,158
0.398853535811,68
0.380955300903,125
0.38005543267,131
0.371954922525,172
0.370486223097,178
0.493947458372,29
0.563053027272,2
0.40721444137,29
0.377008405966,57
0.365657385818,69
0.351152839179,98
0.588193731257,4
0.503770317316,15
0.496877631764,18
0.491741261401,20
0.480011058855,22
0.439404866649,42
0.433504752072,50
0.412024790983,78
0.410481691258,80
0.396187653451,111
0.389984422178,123
0.384308801147,141
0.53823968126,10
0.494455099957,15
0.390508650938,79
0.380291010217,103
0.365260648374,151
0.725835265741,6
0.666709931087,104
0.660678818314,153
0.657932252208,179
0.558997604647,45
0.554916974642,60
0.528397755137,8
0.549034726756,11
0.437649451585,17
0.371610720304,67
0.352420310558,114
0.338355508865,187
0.775327748344,112
0.629841183923,3
0.45026450744,56
0.447954826383,60
0.430230826617,86
0.693308951055,2
0.452025130372,45
0.425508543274,67
0.384742551225,166
0.533429794928,3
0.512188949518,4
0.467932477559,9
0.466374274935,10
0.427930196342,22
0.406287582603,42
0.378522501024,86
0.443888716634,3
0.356391631327,20
0.348350683194,23
0.336373800089,35
0.294033850661,175
0.291602168839,195
0.567357136274,124
0.579305637495,3
0.460050596864,26
0.410971296746,75
0.402901101606,98
0.397818477759,116
0.386816047195,144
0.627276239809,6
0.598113021603,8
0.471421133199,34
0.463464309359,35
0.4570210056,38
0.443162663334,50
0.42053505144,76
0.413397327545,87
0.408840988348,102
0.346637256036,171
0.542956677231,20
0.495093258524,47
0.487078464497,50
0.464435221561,67
0.451849598931,79
0.428432950686,107
0.409698337021,142
