0.495272374719,52
0.487949719075,65
0.675209860195,10
0.61338973553,45
0.561656530998,175
0.647730087023,2
0.63696101185,7
0.611095925311,14
0.606909388933,15
0.594846669861,22
0.559547575033,136
0.794763121669,1
0.631790059072,27
0.600714336608,64
0.435014089258,34
0.788655809052,1
0.653397742934,4
0.552718638036,2
0.482567475746,15
0.446551844057,39
0.415863542912,72
0.413290143693,82
0.409368754636,89
0.546985490293,7
0.541420769058,8
0.405249134215,78
0.392385837586,114
0.605523909196,4
0.711980192595,3
0.596117042258,23
0.50977464343,162
0.402069576016,85
0.53384977158,37
0.525990213733,44
0.470630883686,158
0.621414828342,92
0.545205075179,15
0.677482401654,3
0.593436623858,50
0.636340922445,12
0.605045310507,22
0.436102163638,92
0.412231824558,166
0.7031309134,1
0.639147720873,3
0.638171198713,4
0.590700544399,19
0.569723578523,54
0.565086707905,62
0.542745775712,139
0.540557901134,156
0.537332434447,168
0.594271160772,3
0.508146915497,24
0.62330988798,3
0.376897996501,180
0.449909132546,45
0.448597124753,50
0.432407656547,75
0.426238946367,91
0.422669213364,98
0.407536996605,142
0.40441255795,153
0.399503484939,175
0.566242751046,6
0.516197186082,28
0.51033262087,40
0.507192237412,44
0.483231056545,82
0.48044345512,91
0.46724723158,128
0.46516432734,143
0.459492248883,168
0.453731355566,191
0.452234662842,197
0.389718833629,176
0.386954199478,194
0.732180655727,3
0.542728421983,106
0.759659397712,3
0.635068273274,17
0.48186019534,16
0.457620923328,22
0.417276549608,52
0.780640420278,2
0.554791435966,10
0.504287738176,20
0.439296536236,49
0.575564545184,17
0.541642586137,43
0.664004958806,116
0.660504724861,3
0.639840764957,9
0.629428101133,12
0.784824416051,1
0.464010314046,115
0.805503923711,4
0.772758089258,7
0.537608652096,76
0.455293911775,103
0.5349068335,85
0.49486752791,166
0.485864699847,28
0.668881521267,4
0.625030492105,10
0.614248678635,13
0.575777086663,33
0.572638750246,38
0.55281640619,58
0.550494119122,63
0.54136075046,76
0.514883859463,138
0.514382792072,141
0.499914695697,184
0.496976290582,194
0.466756290007,20
0.462175129938,23
0.447659286231,31
0.446484576724,33
0.441883167991,37
0.434235904302,45
0.4255384173,60
0.42492851557,63
0.414080566172,82
0.413851169678,83
0.412676582129,88
0.410100798265,98
0.406943948167,106
0.405118075572,110
0.400791681918,125
0.399809924259,128
0.395697506477,135
0.393691485528,140
0.392247722582,146
0.386692116379,169
0.385177724311,178
0.446970528771,156
0.335981472987,132
0.383407775454,45
0.708403487988,1
0.750822993455,59
0.44592993776,40
0.609685915585,32
0.422531268109,146
0.505398824161,85
0.473879986226,172
0.657336771123,3
0.50875948534,48
0.350110077554,143
0.310402936557,188
0.361483758727,58
0.536453743263,76
0.53159123879,3
0.394148149045,113
0.412666594698,53
0.502671656179,50
0.545948741223,2
0.521574445694,5
0.521025279765,6
0.516415651764,7
0.499602229545,9
0.484419840298,17
0.460600700499,25
0.445780975334,33
0.432149532524,46
0.425518380346,58
0.423081748191,63
0.416165543017,84
0.415325809917,89
0.404608877636,140
0.403665147058,144
0.396990402028,188
0.454590754416,139
0.333974926715,183
0.603493284069,5
0.53699170537,16
0.511600734869,28
0.491993202534,60
0.479627712756,88
0.596486761618,11
0.505470698122,63
0.39141924578,75
0.380145337073,110
0.371671732129,145
0.55710564006,147
0.350296637842,168
0.645974757121,2
0.595843614225,5
0.492327617377,175
0.7437130304,1
0.639568962392,5
0.627541198583,7
0.554058401167,12
0.723836461689,2
0.421136084271,99
0.50050129818,40
0.481127493766,53
0.455128563543,77
0.442944705828,94
0.427389193965,122
0.427349906748,123
0.451309662711,117
0.635522306977,4
0.539957824,25
0.501765738553,40
0.460717023257,82
0.63724001981,2
0.529956591688,7
0.674970466986,6
0.72861530611,2
0.511865093419,26
0.473519613924,60
0.447041688775,104
0.590442795299,25
0.680957420857,1
0.560478835088,33
0.439426593328,31
0.40910157897,65
0.488303699071,62
0.583453635747,147
0.426828004943,39
0.400464003068,99
0.379551950904,190
0.497991145837,9
0.392695699585,51
0.52496971642,12
0.453277923867,40
0.553380453849,4
0.500784121622,18
0.447565155197,117
0.494818124173,89
0.702300131915,3
0.702103858923,4
0.652150142466,6
0.639529591771,8
0.659733529889,4
0.647018037424,5
0.64189594241,7
0.530554224608,62
0.470722867546,194
0.469864723387,197
0.6962072839,3
0.609858486496,11
0.512021087168,49
0.505651102838,63
0.507838419037,3
0.487942342769,4
0.440649956707,6
0.343525163003,114
0.355269901493,175
0.534992561623,7
0.809464511367,1
0.50199876011,21
0.486310899717,27
0.590103702872,15
0.54766123197,19
0.502059878104,35
0.475655493489,50
0.564154494493,6
0.529996342675,12
0.454205542014,76
0.431040956814,136
0.428320953983,150
0.428072574278,152
0.542208655832,181
0.663675044205,8
0.613828684582,20
0.572290421248,56
0.62038420043,7
0.52195174577,21
0.697275367533,3
0.68070326917,2
0.616948814317,110
0.791870172951,3
0.602740015646,32
0.516866224089,4
0.418219706229,39
0.382212167027,93
0.540733734861,14
0.529724304327,27
0.526815890744,38
0.455978794172,61
0.618083774285,3
0.765331432394,1
0.579077893926,3
0.497197807485,10
0.404080776961,49
0.508830873161,17
0.645623692807,14
0.637681842047,20
0.630839636512,21
0.625882299022,25
0.624296371607,27
0.62231295096,29
0.621908557581,32
0.621097417244,35
0.609234817558,53
0.603800547548,62
0.590811305588,85
0.588323444889,94
0.578181927232,120
0.574457195745,140
0.574013664767,142
0.571579482581,147
0.567559038717,168
0.565508689593,183
0.4152993535,174
0.716935678814,1
0.704205523039,2
0.620236763412,31
0.62365731215,100
0.618626725896,160
0.818123850396,1
0.704080546604,9
0.725193440136,2
0.675956716585,11
0.339156936283,102
0.616051284851,19
0.615129060217,20
0.605205387413,38
0.519776013193,12
0.506096735962,21
0.648721784836,54
0.595344120056,23
0.466931018971,82
0.836519926956,1
0.652760430437,4
0.836519926956,138
0.563144621707,41
0.553615715178,67
0.572977862618,15
0.506126965631,30
0.456506425114,55
0.449865166751,69
0.554041511224,24
0.461163559555,98
0.448867411725,141
0.637657562327,2
0.451422667995,180
0.409132078743,47
0.566656165207,6
0.550869538724,8
0.466122409915,118
